"REF_DATE","GEO","DGUID","Work activity during the reference year (9)","Age (15A)","Gender (3)","Statistics (3)","Occupation - Minor group - National Occupational Classification (NOC) 2021 (309A)","Employment income statistics (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","422 Paraprofessional occupations in legal, social, community and education services","Median employment income ($)","","0","units","0","","55.1.1.1.1.120.3","42400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4220 Paraprofessional occupations in legal, social, community and education services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.121.1","940","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4220 Paraprofessional occupations in legal, social, community and education services","With employment income","","0","units","0","","55.1.1.1.1.121.2","885","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4220 Paraprofessional occupations in legal, social, community and education services","Median employment income ($)","","0","units","0","","55.1.1.1.1.121.3","42400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","43 Assisting occupations in education and in legal and public protection","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.122.1","530","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","43 Assisting occupations in education and in legal and public protection","With employment income","","0","units","0","","55.1.1.1.1.122.2","510","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","43 Assisting occupations in education and in legal and public protection","Median employment income ($)","","0","units","0","","55.1.1.1.1.122.3","56400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","431 Assisting occupations in educational","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.123.1","315","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","431 Assisting occupations in educational","With employment income","","0","units","0","","55.1.1.1.1.123.2","295","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","431 Assisting occupations in educational","Median employment income ($)","","0","units","0","","55.1.1.1.1.123.3","45600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4310 Assisting occupations in education","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.124.1","315","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4310 Assisting occupations in education","With employment income","","0","units","0","","55.1.1.1.1.124.2","295","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4310 Assisting occupations in education","Median employment income ($)","","0","units","0","","55.1.1.1.1.124.3","45600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","432 Assisting occupations in legal and public protection","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.125.1","220","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","432 Assisting occupations in legal and public protection","With employment income","","0","units","0","","55.1.1.1.1.125.2","215","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","432 Assisting occupations in legal and public protection","Median employment income ($)","","0","units","0","","55.1.1.1.1.125.3","84000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4320 Assisting occupations in legal and public protection","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.126.1","220","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4320 Assisting occupations in legal and public protection","With employment income","","0","units","0","","55.1.1.1.1.126.2","215","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4320 Assisting occupations in legal and public protection","Median employment income ($)","","0","units","0","","55.1.1.1.1.126.3","84000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","44 Care providers and legal and public protection support occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.127.1","290","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","44 Care providers and legal and public protection support occupations","With employment income","","0","units","0","","55.1.1.1.1.127.2","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","44 Care providers and legal and public protection support occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.127.3","65500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","441 Home care provider occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.128.1","290","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","441 Home care provider occupations","With employment income","","0","units","0","","55.1.1.1.1.128.2","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","441 Home care provider occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.128.3","66000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4410 Home care provider occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.129.1","290","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4410 Home care provider occupations","With employment income","","0","units","0","","55.1.1.1.1.129.2","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","4410 Home care provider occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.129.3","66000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5 Occupations in art, culture, recreation and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.135.1","925","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5 Occupations in art, culture, recreation and sport","With employment income","","0","units","0","","55.1.1.1.1.135.2","835","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5 Occupations in art, culture, recreation and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.135.3","28800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","50 Specialized middle management occupations in art, culture, recreation and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.136.1","85","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","50 Specialized middle management occupations in art, culture, recreation and sport","With employment income","","0","units","0","","55.1.1.1.1.136.2","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","50 Specialized middle management occupations in art, culture, recreation and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.136.3","67500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","500 Specialized middle management occupations in art, culture, recreation and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.137.1","85","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","500 Specialized middle management occupations in art, culture, recreation and sport","With employment income","","0","units","0","","55.1.1.1.1.137.2","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","500 Specialized middle management occupations in art, culture, recreation and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.137.3","67500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5001 Managers in art, culture, recreation and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.138.1","85","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5001 Managers in art, culture, recreation and sport","With employment income","","0","units","0","","55.1.1.1.1.138.2","80","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5001 Managers in art, culture, recreation and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.138.3","67500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","51 Professional occupations in art and culture","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.139.1","230","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","51 Professional occupations in art and culture","With employment income","","0","units","0","","55.1.1.1.1.139.2","195","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","51 Professional occupations in art and culture","Median employment income ($)","","0","units","0","","55.1.1.1.1.139.3","39600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","511 Professional occupations in art and culture","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.140.1","230","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","511 Professional occupations in art and culture","With employment income","","0","units","0","","55.1.1.1.1.140.2","195","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","511 Professional occupations in art and culture","Median employment income ($)","","0","units","0","","55.1.1.1.1.140.3","39600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5110 Librarians, archivists, conservators and curators","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.141.1","40","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5110 Librarians, archivists, conservators and curators","With employment income","","0","units","0","","55.1.1.1.1.141.2","40","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5110 Librarians, archivists, conservators and curators","Median employment income ($)","","0","units","0","","55.1.1.1.1.141.3","52000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5111 Writing, translating and related communications professionals","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.142.1","105","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5111 Writing, translating and related communications professionals","With employment income","","0","units","0","","55.1.1.1.1.142.2","95","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5111 Writing, translating and related communications professionals","Median employment income ($)","","0","units","0","","55.1.1.1.1.142.3","47600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5112 Creative and performing artists","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.143.1","75","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5112 Creative and performing artists","With employment income","","0","units","0","","55.1.1.1.1.143.2","55","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5112 Creative and performing artists","Median employment income ($)","","0","units","0","","55.1.1.1.1.143.3","18400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","52 Technical occupations in art, culture and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.144.1","165","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","52 Technical occupations in art, culture and sport","With employment income","","0","units","0","","55.1.1.1.1.144.2","155","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","52 Technical occupations in art, culture and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.144.3","34400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","521 Technical occupations in art and culture","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.145.1","165","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","521 Technical occupations in art and culture","With employment income","","0","units","0","","55.1.1.1.1.145.2","155","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","521 Technical occupations in art and culture","Median employment income ($)","","0","units","0","","55.1.1.1.1.145.3","34400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5211 Technical occupations in motion pictures, broadcasting and the performing arts","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.147.1","70","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5211 Technical occupations in motion pictures, broadcasting and the performing arts","With employment income","","0","units","0","","55.1.1.1.1.147.2","55","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5211 Technical occupations in motion pictures, broadcasting and the performing arts","Median employment income ($)","","0","units","0","","55.1.1.1.1.147.3","45600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5212 Graphic and interior designers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.148.1","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5212 Graphic and interior designers","With employment income","","0","units","0","","55.1.1.1.1.148.2","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5212 Graphic and interior designers","Median employment income ($)","","0","units","0","","55.1.1.1.1.148.3","31000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","53 Occupations in art, culture and sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.149.1","245","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","53 Occupations in art, culture and sport","With employment income","","0","units","0","","55.1.1.1.1.149.2","225","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","53 Occupations in art, culture and sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.149.3","23600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","531 Occupations in art and culture","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.150.1","220","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","531 Occupations in art and culture","With employment income","","0","units","0","","55.1.1.1.1.150.2","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","531 Occupations in art and culture","Median employment income ($)","","0","units","0","","55.1.1.1.1.150.3","20200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5310 Occupations related to museums and art galleries","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.151.1","60","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5310 Occupations related to museums and art galleries","With employment income","","0","units","0","","55.1.1.1.1.151.2","60","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5310 Occupations related to museums and art galleries","Median employment income ($)","","0","units","0","","55.1.1.1.1.151.3","25600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5311 Photographers and support occupations in arts and culture","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.152.1","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5311 Photographers and support occupations in arts and culture","With employment income","","0","units","0","","55.1.1.1.1.152.2","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5311 Photographers and support occupations in arts and culture","Median employment income ($)","","0","units","0","","55.1.1.1.1.152.3","3160","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5312 Occupations in creative and performing art","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.153.1","125","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5312 Occupations in creative and performing art","With employment income","","0","units","0","","55.1.1.1.1.153.2","100","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5312 Occupations in creative and performing art","Median employment income ($)","","0","units","0","","55.1.1.1.1.153.3","18200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","532 Occupations in sports","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.154.1","25","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","532 Occupations in sports","With employment income","","0","units","0","","55.1.1.1.1.154.2","25","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5320 Athletes, coaches, referees and related occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.155.1","25","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5320 Athletes, coaches, referees and related occupations","With employment income","","0","units","0","","55.1.1.1.1.155.2","25","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","54 Support occupations in sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.156.1","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","54 Support occupations in sport","With employment income","","0","units","0","","55.1.1.1.1.156.2","185","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","54 Support occupations in sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.156.3","11100","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","541 Support occupations in sport","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.157.1","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","541 Support occupations in sport","With employment income","","0","units","0","","55.1.1.1.1.157.2","185","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","541 Support occupations in sport","Median employment income ($)","","0","units","0","","55.1.1.1.1.157.3","11100","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5410 Program leaders and instructors in recreation, sport and fitness","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.158.1","200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5410 Program leaders and instructors in recreation, sport and fitness","With employment income","","0","units","0","","55.1.1.1.1.158.2","185","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","5410 Program leaders and instructors in recreation, sport and fitness","Median employment income ($)","","0","units","0","","55.1.1.1.1.158.3","11100","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6 Sales and service occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.162.1","5340","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6 Sales and service occupations","With employment income","","0","units","0","","55.1.1.1.1.162.2","4945","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6 Sales and service occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.162.3","31800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","60 Middle management occupations in retail and wholesale trade and customer services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.163.1","735","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","60 Middle management occupations in retail and wholesale trade and customer services","With employment income","","0","units","0","","55.1.1.1.1.163.2","680","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","60 Middle management occupations in retail and wholesale trade and customer services","Median employment income ($)","","0","units","0","","55.1.1.1.1.163.3","63200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","600 Middle management occupations in retail and wholesale trade and customer services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.164.1","735","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","600 Middle management occupations in retail and wholesale trade and customer services","With employment income","","0","units","0","","55.1.1.1.1.164.2","680","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","600 Middle management occupations in retail and wholesale trade and customer services","Median employment income ($)","","0","units","0","","55.1.1.1.1.164.3","63200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6001 Corporate sales managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.165.1","15","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6001 Corporate sales managers","With employment income","","0","units","0","","55.1.1.1.1.165.2","15","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6002 Retail and wholesale trade managers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.166.1","430","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6002 Retail and wholesale trade managers","With employment income","","0","units","0","","55.1.1.1.1.166.2","410","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6002 Retail and wholesale trade managers","Median employment income ($)","","0","units","0","","55.1.1.1.1.166.3","68500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6003 Managers in food service and accommodation","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.167.1","265","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6003 Managers in food service and accommodation","With employment income","","0","units","0","","55.1.1.1.1.167.2","230","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6003 Managers in food service and accommodation","Median employment income ($)","","0","units","0","","55.1.1.1.1.167.3","43200","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6004 Managers in customer and personal services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.168.1","20","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6004 Managers in customer and personal services","With employment income","","0","units","0","","55.1.1.1.1.168.2","20","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","62 Retail sales and service supervisors and specialized occupations in sales and services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.169.1","285","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","62 Retail sales and service supervisors and specialized occupations in sales and services","With employment income","","0","units","0","","55.1.1.1.1.169.2","265","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","62 Retail sales and service supervisors and specialized occupations in sales and services","Median employment income ($)","","0","units","0","","55.1.1.1.1.169.3","46000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","620 Retail sales and service supervisors","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.170.1","150","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","620 Retail sales and service supervisors","With employment income","","0","units","0","","55.1.1.1.1.170.2","135","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","620 Retail sales and service supervisors","Median employment income ($)","","0","units","0","","55.1.1.1.1.170.3","43600","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6201 Retail sales supervisors","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.171.1","60","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6201 Retail sales supervisors","With employment income","","0","units","0","","55.1.1.1.1.171.2","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6201 Retail sales supervisors","Median employment income ($)","","0","units","0","","55.1.1.1.1.171.3","44000","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6202 Service supervisors","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.172.1","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6202 Service supervisors","With employment income","","0","units","0","","55.1.1.1.1.172.2","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6202 Service supervisors","Median employment income ($)","","0","units","0","","55.1.1.1.1.172.3","40800","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","621 Specialized sales occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.173.1","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","621 Specialized sales occupations","With employment income","","0","units","0","","55.1.1.1.1.173.2","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","621 Specialized sales occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.173.3","67500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6210 Technical sales specialists in wholesale trade and retail and wholesale buyers","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.174.1","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6210 Technical sales specialists in wholesale trade and retail and wholesale buyers","With employment income","","0","units","0","","55.1.1.1.1.174.2","45","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6210 Technical sales specialists in wholesale trade and retail and wholesale buyers","Median employment income ($)","","0","units","0","","55.1.1.1.1.174.3","67500","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","622 Specialized services occupations","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.175.1","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","622 Specialized services occupations","With employment income","","0","units","0","","55.1.1.1.1.175.2","85","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","622 Specialized services occupations","Median employment income ($)","","0","units","0","","55.1.1.1.1.175.3","40400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6220 Specialized occupations in services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.176.1","90","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6220 Specialized occupations in services","With employment income","","0","units","0","","55.1.1.1.1.176.2","85","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","6220 Specialized occupations in services","Median employment income ($)","","0","units","0","","55.1.1.1.1.176.3","40400","","","","0"
"2021","Yukon","2021A000260","Total - Work activity during the reference year","Total - Age","Total - Gender","Count","63 Occupations in sales and services","Total - Employment income statistics","","0","units","0","","55.1.1.1.1.177.1","705","","","","0"
